IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,21405265,7499.996,799.9995,5569.3403,1.152971,0.16439253,1.5854552,-0.09002304,0.2975378,60.129124,-0.0048809564,0.018880906,0.0010855261,1.9368579,0.0043328255,-0.009226535,0.38972062,0.36345708,0.37759262,0.35608053,-0.0009672542,-0.0011192159,0.07334118,0.079210356,193.62325,193.52283,187.55083,187.61197,0,0,0,0,0,0,0,0,0,0,0,0,0.028853646,0.027471665,0.020412214,0.018557137,0.028869854,0.027494455,0.07612876,0.08135507,-0.0003226474,-0.0027120784,0.006872393,0.004510805,246,4,188,1,4,-557.7443,617.82434,93.12028,60.129925,246371.28,422.44693,187.67313,186.59836,181.91583,181.91583,21.314953,1,33420.04,150.1764,153.10516,115.96276,902.16943,5,1,255,0,0,0,5,0,200,0
True,21405328,7499.996,799.9995,5576.7793,1.1767695,0.074920505,1.563612,-0.08620453,0.293163,60.217438,-0.0020793155,0.01788927,0.0007072957,1.9378803,0.004119444,-0.009163077,0.3876018,0.3623723,0.3801236,0.35823435,-0.0009356276,-0.0010795551,0.07155935,0.07724928,193.90227,193.80695,187.78009,187.8414,0,0,0,0,0,0,0,0,0,0,0,0,0.02834702,0.027044768,0.01959124,0.017740075,0.028362455,0.027066305,0.0741927,0.07926009,-0.00051541626,-0.0028107688,0.0071502402,0.004747249,246,4,188,1,4,-554.6217,617.8268,91.92638,60.218212,246530.95,422.17444,187.60957,186.53403,181.87228,181.87228,21.314953,1,33423.39,150.1764,153.10516,116.01831,902.22504,5,1,255,0,0,0,5,0,201,0
True,21405390,7499.996,799.9995,5588.1943,1.1343368,0.034881696,1.5461419,-0.08141136,0.30382687,60.326233,0.006763913,0.016966749,0.0021302274,1.9390787,0.0043109516,-0.009057587,0.37898538,0.35595965,0.3774624,0.35699037,-0.00096258905,-0.0010828245,0.07376464,0.07930756,194.23819,194.14809,188.16954,188.23303,0,0,0,0,0,0,0,0,0,0,0,0,0.027494624,0.026197063,0.018327417,0.016493788,0.027511468,0.026219431,0.076007344,0.08100454,-0.0012993291,-0.0033941865,0.0068580955,0.0046106875,246,4,188,1,4,-550.7137,617.82983,90.4269,60.32705,246780.69,421.7471,187.52956,186.45317,181.8177,181.8177,21.314953,1,33427.59,150.1764,153.10516,116.08776,902.29443,5,1,255,0,0,0,5,0,201,0
True,21405453,7499.996,799.9995,5598.714,1.0614762,-0.23708835,1.5532358,-0.08191681,0.306919,60.412758,0.004754663,0.016611006,0.0010051051,1.9400108,0.0047062594,-0.008942614,0.37277228,0.35144275,0.36794654,0.34819195,-0.0010179435,-0.0011441981,0.07622831,0.08204801,194.51753,194.42906,188.49925,188.56541,0,0,0,0,0,0,0,0,0,0,0,0,0.022610402,0.021287465,0.018303806,0.016481152,0.022633305,0.021318194,0.07839506,0.08368694,-0.0018645898,-0.0038051307,0.0058134496,0.0036448017,246,4,188,1,4,-547.58356,617.83167,89.22193,60.413597,247016.62,421.34177,187.4648,186.3879,181.77362,181.77362,21.314953,1,33430.957,150.1764,153.10516,116.14331,902.35004,5,1,255,0,0,0,5,0,201,0
True,21405515,7499.996,799.9995,5607.173,0.8874288,-0.3930087,1.606103,-0.082113266,0.2992216,60.522373,-0.0024993427,0.010026781,0.0024365135,1.9409791,0.0047891736,-0.0088533005,0.37289596,0.35878792,0.36433145,0.3474,-0.0009499093,-0.0011545685,0.07546152,0.07964801,194.86461,194.80815,188.80164,188.85985,0,0,0,0,0,0,0,0,0,0,0,0,0.011867187,0.010828658,0.017021935,0.015325244,0.011905144,0.010890035,0.07735753,0.081108995,-0.0018533394,-0.0031368732,0.005416587,0.0035578609,246,4,188,1,4,-543.66595,617.8329,87.70955,60.52317,247199.69,421.02246,187.38223,186.30515,181.71877,181.71877,21.314953,1,33435.17,150.1764,153.10516,116.21276,902.41943,5,1,255,0,0,0,5,0,202,0
True,21405578,7499.996,799.9995,5613.3345,0.7450621,0.03401602,1.5648946,-0.06398201,0.29388255,60.610073,-0.000110950205,0.00033491623,0.0022526546,1.9412571,0.004663629,-0.008648921,0.3729966,0.36023957,0.36758757,0.35523576,-0.00089176116,-0.0011342259,0.07378721,0.07664681,195.1203,195.11247,189.02345,189.09097,0,0,0,0,0,0,0,0,0,0,0,0,0.005648088,0.004791763,0.012005096,0.010426411,0.005718054,0.004924171,0.07475744,0.077352725,-0.0018441826,-0.0030048043,0.0057740435,0.0044180676,246,4,188,1,4,-540.5277,617.834,86.495255,60.610813,247330.08,420.7939,187.31483,186.23807,181.675,181.675,21.314953,1,33438.547,150.1764,153.10516,116.26831,902.47504,5,1,255,0,0,0,5,0,202,0
True,21405640,7499.996,799.9995,5623.143,0.4599251,-0.11832999,1.5593712,-0.022846222,0.3066786,60.718567,0.0039610597,-0.0070703644,-0.00331606,1.9409657,0.004886905,-0.008757178,0.3707342,0.3644506,0.36765382,0.35900667,-0.000977852,-0.0010515621,0.075709715,0.07638862,195.44351,195.47784,189.38657,189.43105,0,0,0,0,0,0,0,0,0,0,0,0,0.00071543775,-0.00016523803,0.0037811883,0.0022668971,0.0012116295,0.0010644654,0.07580408,0.07642225,-0.0020500124,-0.002621688,0.0057813153,0.004832037,246,4,188,1,4,-536.5993,617.83405,84.973,60.71935,247540.94,420.42313,187.22893,186.15297,181.61993,181.61993,21.314953,1,33442.777,150.1764,153.10516,116.33776,902.54443,5,1,255,0,0,0,5,0,202,0
True,21405703,7499.996,799.9995,5631.4917,0.21868867,-0.041254528,1.5515323,0.0072250366,0.31691447,60.804813,0.0012377626,-0.008633028,-0.0040610596,1.940515,0.005052014,-0.008972397,0.37118673,0.36930695,0.36337057,0.36085895,-0.0010209552,-0.0010293872,0.077248245,0.075857624,195.71971,195.7637,189.69081,189.69896,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039355485,-0.0049637607,-0.0017117724,-0.0032918204,0.00406582,0.0050693746,0.07726721,0.075929016,-0.0020088404,-0.002179861,0.0053111017,0.005035378,246,4,188,1,4,-533.4518,617.83405,83.75264,60.80564,247725.03,420.09845,187.1598,186.08525,181.57552,181.57552,21.314953,1,33446.164,150.1764,153.10516,116.39331,902.60004,5,1,255,0,0,0,5,0,202,0
True,21405765,7499.996,799.9995,5642.9365,-0.048825055,0.02769915,1.5708102,0.03207016,0.312685,60.9121,-0.005502411,-0.008401122,-0.00726729,1.9399196,0.0049375473,-0.00943144,0.37271956,0.37590414,0.3599233,0.36217552,-0.0010501845,-0.0010077027,0.07704293,0.07534645,196.0737,196.11763,190.02126,190.01923,0,0,0,0,0,0,0,0,0,0,0,0,-0.007988319,-0.009127114,-0.0057613263,-0.0074029546,0.008057055,0.009182574,0.07725805,0.07570925,-0.0018693879,-0.0015796572,0.0049326643,0.005179912,246,4,188,1,4,-529.511,617.83466,82.22503,60.912918,247968.78,419.6668,187.07426,186.00204,181.51993,181.51993,21.314953,1,33450.402,150.1764,153.10516,116.46276,902.66943,5,1,255,0,0,0,5,0,202,0
True,21405828,7499.996,799.9995,5648.186,-0.20138028,0.111192346,1.5412064,0.041978836,0.29948968,60.998344,-0.0065252054,-0.0073587582,-0.006311938,1.9394829,0.0045647095,-0.009842573,0.3722507,0.37995678,0.36219433,0.3686365,-0.0010264948,-0.0009470116,0.07505877,0.07339889,196.35551,196.39516,190.24951,190.23923,0,0,0,0,0,0,0,0,0,0,0,0,-0.010000967,-0.011052103,-0.007367919,-0.009033667,0.010053509,0.011092601,0.07541953,0.07395271,-0.0019120425,-0.0012109503,0.0051819757,0.005889192,246,4,188,1,4,-526.35315,617.8359,81.001785,60.999096,248082.47,419.46497,187.00648,185.93645,181.47568,181.47568,21.314953,1,33453.805,150.1764,153.10516,116.51831,902.72504,5,1,255,0,0,0,5,0,202,0
True,21405875,7499.996,799.9995,5655.104,-0.298053,0.045496926,1.5505099,0.043863297,0.30049655,61.08375,0.00093181146,-0.0057508503,0.00026851596,1.939122,0.004385065,-0.01004414,0.3676111,0.38059533,0.3661772,0.375649,-0.0010125301,-0.00090541947,0.075137176,0.072457805,196.62506,196.65742,190.51976,190.48204,0,0,0,0,0,0,0,0,0,0,0,0,-0.011140477,-0.012079311,-0.00786759,-0.009517997,0.011186396,0.012113196,0.075547956,0.07308027,-0.0023341477,-0.0011528581,0.005619213,0.0066590235,246,4,188,1,4,-523.1904,617.8371,79.777794,61.084507,248232.62,419.19766,186.93869,185.87126,181.43153,181.43153,21.314953,1,33457.203,150.1764,153.10516,116.57387,902.7806,5,1,255,0,0,0,5,0,202,0
True,21405953,7499.996,799.9995,5667.615,-0.33348686,-0.019079734,1.4869518,0.03944397,0.31132331,61.188793,0.0072977585,-0.004379935,0.008562866,1.9387774,0.004740524,-0.009683302,0.35713884,0.3729699,0.35888758,0.36880344,-0.0010640427,-0.0009801915,0.07902079,0.07677952,196.9574,196.98212,190.94675,190.9107,0,0,0,0,0,0,0,0,0,0,0,0,-0.011164548,-0.012234605,-0.0074020484,-0.009023921,0.011215137,0.012273807,0.079366714,0.07730799,-0.0032869056,-0.0018466115,0.004818961,0.0059075207,246,4,188,1,4,-519.2302,617.8389,78.24692,61.189594,248496.9,418.7254,186.85353,185.78947,181.376,181.376,21.314953,1,33461.47,150.1764,153.10516,116.64331,902.85004,5,1,255,0,0,0,5,0,202,0
True,21406000,7499.996,799.9995,5676.645,-0.34441003,-0.24362732,1.5316316,0.035331726,0.31078622,61.273407,0.003767174,-0.004110658,0.009254237,1.9385408,0.0050443066,-0.009186902,0.35506752,0.36870742,0.35201705,0.36127228,-0.0010702163,-0.0010176857,0.07897892,0.07657408,197.23497,197.25783,191.20535,191.1706,0,0,0,0,0,0,0,0,0,0,0,0,-0.009455574,-0.010643805,-0.0066694585,-0.008316826,0.009515947,0.010692347,0.07926002,0.07702441,-0.0034753531,-0.0022344068,0.0040647164,0.005080752,246,4,188,1,4,-516.05676,617.8394,77.02148,61.27421,248696.75,418.367,186.78537,185.7238,181.33148,181.33148,21.314953,1,33464.88,150.1764,153.10516,116.69887,902.9056,5,1,255,0,0,0,5,0,203,0
