IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,5410031,7499.996,799.9995,867.12335,0.10851306,0.012971772,-0.37180394,0.00076824427,0.016314497,1.7124431,0.00013374595,-0.012337254,0.004108024,-0.51498795,-0.022812987,-0.0049604997,0.50668913,0.52078277,0.47154287,0.4536498,0.0010118532,0.0008587489,0.0008740775,0.0010481052,5.48363,5.548333,5.2648754,5.325496,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.10130085,-0.07896315,-0.0072738645,-0.14148307,0.1013059,0.078967825,0.007326194,0.14148696,0.0051184297,0.006829217,0.0030891523,0.0003157258,246,3,10,1,4,-562.55316,-20.482769,-94.0694,1.7125208,-111.53501,-1.2277093,175.021,177.46147,180.52719,180.52719,-11.024998,1,93958.25,132.93907,133.96371,23.895494,2880.1807,20,1,0,0,0,0,1,-4,107,0
True,5410078,7499.996,799.9995,858.8635,-0.043046705,0.0024769716,-0.2971483,0.0007033348,0.016227871,1.6953659,6.770773E-05,-0.012224817,0.0033763554,-0.5156719,-0.02280817,-0.0047251303,0.5061427,0.52095336,0.47185305,0.4528844,0.0009801714,0.0008704693,0.00085816893,0.0010617875,5.428952,5.493138,5.212382,5.272517,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.09963022,-0.07697428,-0.0056126597,-0.13959481,0.09963505,0.0769792,0.0056778872,0.13959885,0.005052097,0.0068499222,0.0031372309,0.00019709021,246,3,10,1,4,-562.59955,-20.479713,-93.98707,1.6954436,-96.96377,-1.0775762,174.98682,177.42531,180.47675,180.47675,-11.024998,1,93958.37,132.93907,133.96371,23.951052,2880.236,20,1,0,0,0,0,1,-4,107,0
True,5410156,7499.996,799.9995,848.50616,-0.10829061,-0.01146813,-0.25976285,0.00065743923,0.015496481,1.674007,0.0002697889,-0.012173457,0.0030715617,-0.51651794,-0.022798762,-0.00448098,0.50530314,0.5207558,0.47175086,0.4521963,0.0010075272,0.00086860766,0.00088166766,0.0010553482,5.360077,5.4239364,5.146244,5.2060747,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.098828346,-0.0767447,-0.0060756844,-0.14049363,0.09883348,0.076749615,0.006139322,0.1404976,0.004950188,0.0068259463,0.003121391,9.043515E-05,246,3,10,1,4,-562.65753,-20.47594,-93.88535,1.674079,-79.05855,-0.88931054,174.94417,177.37999,180.41347,180.41347,-11.024998,1,93958.51,132.93907,133.96371,24.020494,2880.3057,20,1,0,0,0,0,1,-4,107,0
True,5410203,7499.996,799.9995,840.2238,0.045505762,-0.006760229,-0.34762135,0.0007879138,0.015353063,1.6568892,-0.00018682994,-0.012007485,0.0027614385,-0.5171897,-0.022797829,-0.004307344,0.50519806,0.521185,0.4716768,0.45164543,0.0010127872,0.00088922976,0.00090207445,0.0010830595,5.3059707,5.3689446,5.0943213,5.1533294,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.0995808,-0.077028014,-0.0054261717,-0.14016896,0.09958595,0.07703315,0.0055006435,0.14017315,0.0049374327,0.0068780407,0.0031099096,5.0514936E-06,246,3,10,1,4,-562.70294,-20.472973,-93.80494,1.6569606,-65.0312,-0.73872846,174.9102,177.34375,180.36292,180.36292,-11.024998,1,93958.61,132.93907,133.96371,24.076052,2880.361,20,1,0,0,0,0,1,-4,107,0
True,5410281,7499.996,799.9995,829.9244,-0.08038558,-0.0056927186,-0.27396095,0.0008158088,0.0151056405,1.6354685,8.07466E-05,-0.011951005,0.004016948,-0.5180251,-0.022814505,-0.004046906,0.5043291,0.52127415,0.47182864,0.45175993,0.0010500728,0.00091279997,0.00092215696,0.0010982217,5.2366815,5.2995505,5.027786,5.08669,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.09973269,-0.07812329,-0.0077541806,-0.14304864,0.09973822,0.07812862,0.0078088213,0.14305286,0.004831955,0.0068888664,0.003133446,2.2798777E-05,246,3,10,1,4,-562.75934,-20.469309,-93.705635,1.6355386,-47.953217,-0.5514866,174.86818,177.29872,180.2999,180.2999,-11.024998,1,93958.75,132.93907,133.96371,24.145494,2880.4307,20,1,0,0,0,0,1,-4,106,0
True,5410328,7499.996,799.9995,821.6267,0.05678305,-0.007376737,-0.35180932,0.0007341504,0.014446454,1.6183321,0.00024150655,-0.01179416,0.0011824805,-0.51867765,-0.022810616,-0.003874364,0.50437224,0.5204449,0.47221285,0.45075724,0.0010237158,0.0008624912,0.00093099166,0.0010518722,5.182046,5.2437015,4.9753184,5.033085,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.09532491,-0.07294415,-0.0015797667,-0.13606432,0.09533041,0.072949246,0.0018336872,0.13606839,0.0048371926,0.006788209,0.0031929985,-0.00013262033,246,3,10,1,4,-562.8043,-20.466425,-93.62715,1.6183965,-34.49497,-0.4007125,174.83492,177.26308,180.24959,180.24959,-11.024998,1,93958.85,132.93907,133.96371,24.201052,2880.486,20,1,0,0,0,0,1,-4,106,0
True,5410406,7499.996,799.9995,843.9726,-0.15327601,-0.02688858,-0.18382749,-0.009852886,0.012217781,1.6044128,-0.0040117484,-0.012260567,-0.0057132104,-0.51946974,-0.022935811,-0.0044999253,0.49927542,0.52257675,0.47083452,0.4541271,0.0016016996,0.0012154556,0.026882501,0.035218526,5.144661,5.205133,5.047706,5.103283,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.012899872,0.015165251,0.078107126,-0.057756644,0.012998928,0.015213881,0.08260383,0.06764743,0.004218504,0.0070469826,0.0029793605,0.00038971007,246,3,10,1,4,-562.8605,-20.46297,-93.530556,1.6044896,1902.108,21.586536,174.78288,177.2144,180.2037,180.2037,-11.024998,1,93958.984,132.93907,133.96371,24.270494,2880.5557,20,1,44,0,0,0,1,-3,106,0
True,5410453,7499.996,799.9995,923.98785,-0.05462858,0.025664417,-0.061194226,-0.012486458,0.014943238,1.6090332,-0.0059645963,-0.011555467,-0.0067413985,-0.520199,-0.023200972,-0.0048359097,0.4936549,0.52266663,0.47100672,0.45676923,-0.0012398263,-0.00071748806,0.11089587,0.11748776,5.1549597,5.2162776,5.279648,5.2169957,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,0.00773172,0.03949634,0.089656524,-0.044954967,0.007830496,0.039502855,0.142605,0.12579475,0.0035362467,0.0070578977,0.0030060485,0.0007992387,246,3,10,1,4,-562.90564,-20.460178,-93.4535,1.609151,4857.817,50.4389,174.73346,177.16998,180.168,180.168,-11.024998,1,93959.09,132.93907,133.96371,24.326052,2880.611,20,1,101,0,0,0,1,-3,106,0
True,5410515,7499.996,799.9995,1018.76605,-0.054025397,0.04654266,0.52780944,-0.012842178,0.017211176,1.6625907,-0.016963044,-0.009755557,0.00068893656,-0.52075696,-0.023803575,-0.004957575,0.48571005,0.5189052,0.47188678,0.46155304,0.00011097142,0.00020456976,0.05154717,0.14920802,5.3334165,5.382749,5.3522463,5.10932,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.033622652,0.006031143,0.09649614,-0.04798886,0.033622835,0.0060346113,0.109401174,0.15673535,0.0025718436,0.0066013113,0.0031424612,0.0015407279,246,3,10,1,4,-562.95123,-20.457142,-93.375244,1.6627294,8222.802,77.38391,174.68524,177.12535,180.14558,180.14558,-11.024998,1,93959.2,132.93907,133.96371,24.381607,2880.6667,20,1,149,0,0,0,1,-3,106,0
True,5410578,7499.996,799.9995,1093.6234,-0.038873732,-0.0015432388,1.6291893,-0.014682531,0.013097126,1.8104423,-0.033807117,-0.013194448,0.0042746086,-0.5214969,-0.025534624,-0.0047460576,0.46821696,0.50305164,0.481294,0.47164935,-0.006035824,-0.013005881,0.17878419,0.09196278,5.832378,5.89725,6.018011,5.60876,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.044770483,0.004795298,0.095068224,-0.06393038,0.04517552,0.013861739,0.2024889,0.1120011,0.00044840574,0.004676886,0.004600577,0.0031056553,246,3,10,1,4,-563.01184,-20.453117,-93.27162,1.8105493,10817.656,94.58376,174.6308,177.06517,180.12115,180.12115,-11.024998,1,93959.34,132.93907,133.96371,24.451052,2880.736,20,1,176,0,0,0,1,-3,106,0
True,5410640,7499.996,799.9995,1118.7053,-0.05143684,-0.028983934,2.3038764,-0.018390477,0.0067753904,1.9649796,-0.036677003,-0.016552962,0.0038903495,-0.52227026,-0.027490694,-0.00449796,0.45052293,0.48503157,0.4945414,0.4847973,-0.0040573254,-0.011783932,0.25532874,0.10649405,6.3280396,6.4061217,6.6072083,6.0135126,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.057431538,-0.008679434,0.09794473,-0.06361481,0.05757468,0.014635355,0.27347016,0.124047674,-0.0016994178,0.0024894848,0.0066539273,0.0051435903,246,3,10,1,4,-563.0648,-20.449814,-93.18125,1.9650773,11221.395,95.89076,174.5894,177.01764,180.10751,180.10751,-11.024998,1,93959.47,132.93907,133.96371,24.506607,2880.7917,20,1,177,0,0,0,1,-4,106,0
True,5410703,7499.996,799.9995,1175.8055,-0.112911105,-0.01063725,2.5192156,-0.02727586,0.0027285963,2.145154,-0.021508604,-0.025378963,0.0019693566,-0.5235734,-0.029496452,-0.004249365,0.43262953,0.46750882,0.51010114,0.5005251,0.0013385097,-0.007097159,0.16034563,0.17479557,6.8516912,6.991636,7.02232,6.814314,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.03928221,-0.0010031365,0.09390558,-0.05636807,0.03930501,0.007167702,0.18581975,0.1836596,-0.0038714483,0.0003624484,0.00906568,0.007581398,246,3,10,1,4,-563.1375,-20.445478,-93.05831,2.145329,12277.253,99.9732,174.54047,176.96051,180.09567,180.09567,-11.024998,1,93959.63,132.93907,133.96371,24.576052,2880.861,20,1,182,0,0,0,1,-6,106,0
True,5410765,7499.996,799.9995,1244.4337,-0.18743718,0.052165274,2.5760546,-0.035804987,0.0063127317,2.288451,-0.010262173,-0.035308827,-0.00065393513,-0.52526104,-0.030309737,-0.0041347444,0.42456737,0.4611811,0.51708484,0.5079412,-0.003168292,-0.014019893,0.13601233,0.08241384,7.28645,7.48086,7.377933,7.373785,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.012362223,0.020963378,0.07733896,-0.061618663,0.012761764,0.02521945,0.15646298,0.10290238,-0.0048500896,-0.0004056543,0.01014816,0.008730888,246,3,10,1,4,-563.2007,-20.441557,-92.95255,2.28874,14024.989,107.88821,174.49727,176.91309,180.07472,180.07472,-11.024998,1,93959.77,132.93907,133.96371,24.631607,2880.9167,20,1,192,0,0,0,1,-7,106,0
True,5410828,7499.996,799.9995,1309.5035,-0.23743737,0.063773885,2.8530538,-0.04668677,0.010075539,2.4944315,-0.0064153746,-0.041769236,-0.0019358887,-0.5278947,-0.030873539,-0.0041778595,0.4169536,0.4554053,0.5192271,0.5113655,-0.0016685752,0.0041700904,0.15085845,0.08122463,7.9241843,8.134233,8.003988,8.033538,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.030427547,0.0038370714,0.09178235,-0.041910965,0.030473264,0.005666813,0.17658502,0.09140005,-0.0057743043,-0.0011067614,0.01048021,0.009261653,246,3,10,1,4,-563.2867,-20.43584,-92.81035,2.4948883,15221.604,111.2089,174.44026,176.85493,180.0528,180.0528,-11.024657,1,93959.984,132.93907,133.96371,24.701052,2880.986,20,1,194,0,0,0,1,-8,106,0
True,5410890,7499.996,799.9995,1366.7045,-0.20185125,0.03165608,2.912035,-0.053985357,0.010024175,2.659956,-0.0024048877,-0.051843066,-0.0009806035,-0.53053576,-0.031132976,-0.004161436,0.41169894,0.45146713,0.518921,0.51188064,-0.014434234,-0.014815218,0.13331737,0.07283098,8.433549,8.71488,8.442092,8.541939,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.017237375,0.013873999,0.077436626,-0.05433948,0.022482755,0.020297254,0.15417507,0.090868756,-0.0064121485,-0.0015848055,0.010432765,0.009341508,246,3,10,1,4,-563.36145,-20.430817,-92.68798,2.6605227,16186.881,113.38325,174.39574,176.80772,180.03456,180.03456,-10.862284,1,93960.15,132.93907,133.96371,24.756607,2881.0417,20,1,194,0,0,0,1,-9,106,0
True,5410953,7499.996,799.9995,1476.448,-0.23606873,-0.025031935,2.798033,-0.060866237,0.0065504573,2.8504462,0.004174799,-0.057603657,-0.004972693,-0.5343328,-0.031075655,-0.0042369193,0.40937036,0.44700816,0.5163607,0.50860643,-0.0044200746,0.0035058868,0.12440515,0.06989396,9.0307865,9.315285,8.98733,9.1285515,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.019673437,0.008327752,0.08429433,-0.045398094,0.020163858,0.009035636,0.15027367,0.08334358,-0.0066948086,-0.0021260679,0.010035917,0.008834004,246,3,10,1,4,-563.4621,-20.42424,-92.52495,2.8511035,18409.744,119.49497,174.33838,176.74947,180.00748,180.00748,-10.421932,1,93960.36,132.93907,133.96371,24.826052,2881.111,20,1,196,0,0,0,1,-9,106,0
True,5411015,7499.996,799.9995,1598.7494,-0.22989225,-0.03838229,2.7384055,-0.064513564,0.004905466,3.0009022,0.0050707804,-0.06273782,-0.0021560048,-0.5377086,-0.030791655,-0.004370873,0.40961036,0.4492539,0.51278013,0.5072098,-0.0006715251,-0.014195239,0.15227568,0.08619198,9.483289,9.832901,9.5147,9.650667,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.01904118,0.0072960453,0.075579256,-0.055084143,0.019053018,0.015960485,0.17000031,0.10229038,-0.006665677,-0.001853466,0.009480931,0.00861752,246,3,10,1,4,-563.5481,-20.4189,-92.38689,3.0015996,22061.068,132.29543,174.2925,176.70253,179.98593,179.98593,-9.948137,1,93960.54,132.93907,133.96371,24.881607,2881.1667,20,1,207,0,0,0,1,-10,106,0
True,5411078,7499.996,799.9995,1744.7319,-0.25551116,-0.013285577,3.0128493,-0.07317591,0.0045928434,3.2202535,-0.0060652066,-0.06559764,0.0039376263,-0.54215074,-0.030809509,-0.004141443,0.41031712,0.45208848,0.5104197,0.508095,-0.0016276164,0.0047333343,0.21534789,0.121666215,10.198764,10.535678,10.365762,10.440799,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.02608936,0.004056096,0.09040026,-0.046206303,0.02614008,0.0062334877,0.23355281,0.1301449,-0.0065798834,-0.0015093833,0.009115063,0.008754738,246,3,10,1,4,-563.66315,-20.4119,-92.20412,3.2210877,25921.008,142.2889,174.2357,176.64403,179.96881,179.96881,-9.190021,1,93960.77,132.93907,133.96371,24.951052,2881.236,20,1,212,0,0,0,1,-10,106,0
True,5411140,7499.996,799.9995,1840.5945,-0.29280972,-0.013761025,3.4505494,-0.07791257,0.0017100796,3.4279518,-0.015929386,-0.07146511,0.0040497305,-0.5459601,-0.031466268,-0.0037659628,0.4070591,0.44690385,0.5142869,0.5122603,-0.020039309,-0.020317042,0.2446609,0.13578852,10.875065,11.260821,11.0771,11.146386,1E-45,0,1E-45,0,0,0,0,0,1.5,0,1.5,0,-0.023451572,0.009374386,0.08970002,-0.05051244,0.030847207,0.022375463,0.26058596,0.14487936,-0.0069753677,-0.0021387264,0.009714477,0.009400353,246,3,10,1,4,-563.7623,-20.405952,-92.04818,3.4288373,29002.924,150.8478,174.19112,176.59724,179.96437,179.96437,-8.467562,1,93960.97,132.93907,133.96371,25.006607,2881.2917,20,1,216,0,0,0,1,-10,106,0
