IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,26726531,7999.995,799.9995,5015.9263,0.007127166,-0.5869714,-1.628781,6.67572E-05,-0.188827,57.402466,0.021206746,7.609858E-05,0.027350867,1.9351802,-0.04253234,-0.013128062,0.23097746,0.24443984,0.2650376,0.26600695,0.0010827157,0.0010294152,-0.0075407294,-0.007476686,170.05026,170.04843,168.89679,168.89772,0,0,0,0,0,0,0,0,0,0,0,0,0.010992903,-0.015815396,-0.021396572,0.016157297,0.011046094,0.015848864,0.022686468,0.017803345,-0.0035055876,-0.002122879,0.00053696334,0.0006224066,61,5,205,1,6,665.83215,12.036679,-206.90988,57.402775,-29011.691,-55.227707,197.80322,197.9451,198.46094,198.46094,-11.024998,1,16019.933,129.31252,130.08295,4.5941267,421.75278,3,1,0,0,0,0,6,0,242,0
True,26728921,7999.995,799.9995,5004.494,0.020626664,-1.7183746,-1.6164304,-0.001739502,-0.22034577,57.29346,0.034860156,0.0005642227,0.034815032,1.9351705,-0.0404194,-0.011030448,0.19972624,0.21524021,0.2341877,0.23418331,0.001048525,0.0009971183,-0.0089341635,-0.008657249,169.70839,169.70407,168.52744,168.52795,0,0,0,0,0,0,0,0,0,0,0,0,0.012774033,-0.014260102,-0.020747056,0.015067677,0.0128169935,0.0142949205,0.022588927,0.017377654,-0.006715372,-0.0051219463,-0.00218229,-0.0021826774,61,5,205,1,6,669.5505,12.187749,-208.32782,57.293877,-28884.775,-55.11218,197.72665,197.87134,198.38687,198.38687,-11.024998,1,16023.92,129.31252,130.08295,4.6635714,421.82224,3,1,0,0,0,0,6,0,244,0
True,26729000,7999.995,799.9995,4994.495,-0.017325789,-2.4460778,-1.521394,-0.0077495575,-0.23771852,57.18658,0.049879353,0.0015140359,0.0412649,1.9352195,-0.03742181,-0.008577803,0.17744726,0.1980356,0.2172582,0.21414,0.0011170628,0.000955893,-0.009166636,-0.009029052,169.37292,169.36197,168.1897,168.1818,0,0,0,0,0,0,0,0,0,0,0,0,0.013029798,-0.014210939,-0.01963739,0.015294761,0.013077594,0.014243051,0.021671508,0.01776101,-0.009003624,-0.0068890154,-0.003674537,-0.003949389,61,5,205,1,6,673.2623,12.326444,-209.7431,57.187073,-28774.947,-55.012,197.6484,197.79565,198.31117,198.31117,-11.024998,1,16027.9,129.31252,130.08295,4.7330155,421.89166,3,1,0,0,0,0,6,0,247,0
True,26729046,7999.995,799.9995,4986.7046,-0.039043337,-2.5226345,-1.5224363,-0.01540184,-0.2303981,57.10244,0.038978424,0.0016940802,0.05028184,1.9352925,-0.034785356,-0.0060759555,0.18666993,0.21238936,0.20474215,0.19887516,0.00090552465,0.0007464708,-0.009265291,-0.010287558,169.13373,169.12065,167.94237,167.90302,0,0,0,0,0,0,0,0,0,0,0,0,0.014381986,-0.014650697,-0.018611347,0.015154816,0.014410465,0.014669701,0.02079009,0.018316722,-0.008056372,-0.005414754,-0.0047777593,-0.005294904,61,5,205,1,6,676.2272,12.427689,-210.8734,57.102905,-28687.043,-54.931683,197.58734,197.737,198.24957,198.24957,-11.024998,1,16031.079,129.31252,130.08295,4.7885714,421.94724,3,1,0,0,0,0,6,0,249,0
True,26729125,7999.995,799.9995,4980.193,-0.038100153,-1.7626426,-1.5384165,-0.02620697,-0.21477163,56.996933,0.027512308,0.0022074545,0.05187559,1.9354151,-0.03277295,-0.002344801,0.21218102,0.23313394,0.22893962,0.22056015,0.00097592897,0.0009034339,-0.007367764,-0.007964691,168.84059,168.82642,167.69725,167.66165,0,0,0,0,0,0,0,0,0,0,0,0,0.0155538125,-0.012731472,-0.01735988,0.017487982,0.0155844,0.012763485,0.01885867,0.01921629,-0.005436152,-0.0032840967,-0.0026448816,-0.0033834875,61,5,205,1,6,679.92737,12.545623,-212.2838,56.99734,-28617.17,-54.867744,197.5155,197.66742,198.1752,198.1752,-11.024998,1,16035.046,129.31252,130.08295,4.8580155,422.01666,3,1,0,0,0,0,6,0,251,0
True,26729171,7999.995,799.9995,4972.428,0.03634134,-1.4836699,-1.4863272,-0.026828766,-0.19820777,56.9143,0.027990654,0.004722767,0.05614712,1.9355732,-0.031239247,0.0005592303,0.21949588,0.23430997,0.23868403,0.23097621,0.00079482305,0.00091812067,-0.008112455,-0.007963111,168.59885,168.57968,167.45367,167.43092,0,0,0,0,0,0,0,0,0,0,0,0,0.03705307,0.008889545,-0.017196797,0.018704629,0.037061594,0.008936832,0.01901425,0.020329148,-0.0046848506,-0.003163308,-0.0017859638,-0.0024653673,61,5,205,1,6,682.8828,12.6353855,-213.41035,56.91465,-28531.645,-54.789387,197.45958,197.61096,198.11725,198.11725,-11.024998,1,16038.214,129.31252,130.08295,4.9135714,422.07224,3,1,0,0,0,0,6,0,253,0
True,26729234,7999.995,799.9995,4973.5513,0.2756843,-1.5594996,-1.4828433,-0.037490845,-0.19359928,56.8335,0.030093946,0.015269738,0.046887144,1.93614,-0.02955687,0.0034658771,0.2188697,0.22725265,0.23914504,0.2207287,0.0007122548,0.0008779065,-0.0063150446,-0.007255101,168.37701,168.3073,167.27075,167.17628,0,0,0,0,0,0,0,0,0,0,0,0,0.037208386,0.008581007,-0.011755366,0.023038805,0.037215203,0.008625799,0.013344227,0.02415415,-0.004749164,-0.00388816,-0.0017453283,-0.003368631,61,5,205,1,6,685.83374,12.720477,-214.53629,56.833843,-17252.355,-33.126305,197.40694,197.55164,198.0592,198.0592,-11.024998,1,16041.378,129.31252,130.08295,4.9691267,422.12778,3,1,16,0,0,0,6,0,254,0
True,26729296,7999.995,799.9995,4978.474,0.47092736,-1.6387389,-1.2324514,-0.079948425,-0.20317319,56.75111,0.023559872,0.025556488,0.036466032,1.9376119,-0.027688101,0.0063558756,0.2227792,0.22221048,0.23834829,0.21398498,0.00045966206,0.0005993028,0.009035505,0.011850554,168.16212,168.04239,167.3855,167.3361,0,0,0,0,0,0,0,0,0,0,0,0,0.043249425,0.014361532,-0.00013159351,0.034120765,0.04325187,0.014374032,0.009036464,0.03612011,-0.0043476224,-0.004406035,-0.0018155575,-0.003963053,61,5,205,1,6,689.51636,12.8193245,-215.94371,56.75153,25067.555,48.073166,197.34258,197.4779,197.98407,197.98407,-11.024998,1,16045.328,129.31252,130.08295,5.0385714,422.19724,3,1,77,0,0,0,6,0,0,0
True,26729359,7999.995,799.9995,4980.867,0.7651673,-1.5732199,-1.0539521,-0.11963272,-0.21852857,56.70719,0.02285155,0.030261137,0.031429693,1.9391983,-0.02650617,0.008231681,0.22533162,0.21340811,0.24580118,0.22121657,0.00040862133,0.00051171135,0.01769019,0.020657128,168.04391,167.90155,167.43114,167.3612,0,0,0,0,0,0,0,0,0,0,0,0,0.04959052,0.020542268,0.008932126,0.044223934,0.049592204,0.02054864,0.019817308,0.048810586,-0.0040854663,-0.005310118,-0.0011586249,-0.0033256263,61,5,205,1,6,692.4584,12.892837,-217.07092,56.707737,59918.645,114.872505,197.29309,197.41963,197.92561,197.92561,-10.867133,1,16048.486,129.31252,130.08295,5.0941267,422.25278,3,1,126,0,0,0,6,0,1,0
True,26729421,7999.995,799.9995,4985.198,1.1018591,-1.3823366,-0.6465632,-0.1583519,-0.23002014,56.674717,0.013822375,0.03412438,0.021306954,1.9414381,-0.02514107,0.0099110035,0.23721987,0.21593109,0.2533325,0.21949139,9.825796E-05,0.00018077328,0.027611263,0.033738658,167.9631,167.80232,167.55432,167.53793,0,0,0,0,0,0,0,0,0,0,0,0,0.06023987,0.029970696,0.018150572,0.053277615,0.06023995,0.029971242,0.033042777,0.063061886,-0.0028644353,-0.005050987,-0.00049477816,-0.0034776926,61,5,205,1,6,696.132,12.978488,-218.48352,56.675404,98121.305,187.9568,197.23503,197.34831,197.85767,197.85767,-8.723948,1,16052.43,129.31252,130.08295,5.1635714,422.32224,3,1,171,0,0,0,6,0,2,0
True,26729484,7999.995,799.9995,4987.8457,1.402499,-1.009271,-0.19821283,-0.17845154,-0.23691037,56.66882,0.008083436,0.03711095,0.021550765,1.9434319,-0.024551267,0.011016413,0.24766195,0.22207542,0.2700152,0.22857328,-8.337998E-05,-4.3353353E-05,0.036010627,0.04594898,167.9567,167.78075,167.71521,167.78203,0,0,0,0,0,0,0,0,0,0,0,0,0.06713556,0.036855508,0.02276655,0.058118623,0.06713561,0.036855534,0.04260377,0.07408834,-0.0017919391,-0.004419908,0.00097571313,-0.0026771724,61,5,205,1,6,699.06824,13.043452,-219.61804,56.66959,134121.9,256.76056,197.19218,197.2937,197.8078,197.8078,-5.511245,1,16055.584,129.31252,130.08295,5.2191267,422.37778,3,1,202,0,0,0,6,1,3,0
True,26729546,7999.995,799.9995,4988.4907,1.7771238,-0.7487316,0.05244714,-0.19834709,-0.24605983,56.68137,0.011065837,0.039042547,0.02678529,1.9461083,-0.023973381,0.012656701,0.24545904,0.22036375,0.28639227,0.23559779,-0.00013653547,-0.00014457069,0.040590547,0.05390913,167.99254,167.80638,167.84233,167.99307,0,0,0,0,0,0,0,0,0,0,0,0,0.07194296,0.042264476,0.026281785,0.061495554,0.07194309,0.042264726,0.048356228,0.08177956,-0.0020181984,-0.004595712,0.0024192631,-0.0020579994,61,5,205,1,6,702.7358,13.122026,-221.04373,56.68225,158975.36,304.33856,197.1403,197.22688,197.75018,197.75018,-0.15271759,1,16059.527,129.31252,130.08295,5.2885714,422.44724,3,1,205,0,0,0,6,1,3,0
True,26729609,7999.995,799.9995,4994.8696,1.8915346,-0.75047433,0.2425257,-0.21247292,-0.2513791,56.699978,0.011190026,0.040228628,0.030555371,1.9483197,-0.023386618,0.014230429,0.24632967,0.21612215,0.2867493,0.23697929,-0.00019370002,-0.00023225619,0.043009166,0.053578116,168.04968,167.85701,167.93842,168.00746,0,0,0,0,0,0,0,0,0,0,0,0,0.074830234,0.04370305,0.028953956,0.06509552,0.07483049,0.043703668,0.05184708,0.0843092,-0.0019287765,-0.005031362,0.0024507344,-0.0019362271,61,5,205,1,6,705.6683,13.1825695,-222.19106,56.700928,174156.98,333.00046,197.09944,197.17393,197.70503,197.70503,4.5301695,1,16062.685,129.31252,130.08295,5.3441267,422.50278,3,1,201,0,0,0,6,1,3,0
True,26729687,7999.995,799.9995,5003.1426,2.1109421,-0.47535977,0.5624858,-0.22519875,-0.25576246,56.74724,-0.0005307426,0.04319887,0.020083338,1.9517952,-0.022907455,0.016294677,0.26447308,0.22227606,0.29540265,0.23747478,-0.0003973161,-0.00047380067,0.05046584,0.06691713,168.20944,168.002,168.24744,168.44667,0,0,0,0,0,0,0,0,0,0,0,0,0.07922233,0.046710573,0.03354056,0.068792686,0.07922333,0.046712976,0.060595136,0.0959705,-6.528199E-05,-0.0043992996,0.00321348,-0.0018925518,61,5,205,1,6,710.06506,13.270061,-223.92422,56.748257,209261.06,399.43045,197.04218,197.0952,197.64095,197.64095,11.817513,1,16067.42,129.31252,130.08295,5.42746,422.58612,3,1,205,0,0,0,6,1,3,0
True,26729750,7999.995,799.9995,5007.1494,2.4276714,-0.023193162,0.57527673,-0.22543144,-0.26098764,56.792374,-0.008888336,0.045317564,0.013036139,1.9542636,-0.023320083,0.01712317,0.27862054,0.22936372,0.31385532,0.25054702,-0.00041813764,-0.00054506003,0.051657256,0.06806327,168.35994,168.1412,168.3976,168.56036,0,0,0,0,0,0,0,0,0,0,0,0,0.0822975,0.050045744,0.03505911,0.07178037,0.08229856,0.050048713,0.062430866,0.09891931,0.0013877898,-0.0036713332,0.0048399866,-0.0007403046,61,5,205,1,6,712.9954,13.328303,-225.08917,56.793415,226292.33,431.5484,197.0075,197.04451,197.60147,197.60147,16.86599,1,16070.579,129.31252,130.08295,5.4830155,422.64166,3,1,202,0,0,0,6,1,3,0
True,26729812,7999.995,799.9995,5002.481,2.5567544,0.15669748,0.91866106,-0.21884346,-0.26251554,56.852,0.00042747962,0.046826884,0.007477276,1.957434,-0.023705913,0.017706163,0.2745368,0.22218104,0.3264248,0.25774193,-0.00036402917,-0.0004434325,0.048592873,0.06516146,168.52594,168.30173,168.50183,168.67091,0,0,0,0,0,0,0,0,0,0,0,0,0.09302987,0.061323825,0.034151122,0.07140764,0.09303059,0.06132543,0.05939332,0.09666988,0.00096835196,-0.00440906,0.0059479177,-0.00010611117,61,5,205,1,6,716.65753,13.402867,-226.55737,56.853027,215283.33,410.99973,196.96495,196.98155,197.55441,197.55441,21.833347,1,16074.532,129.31252,130.08295,5.55246,422.71112,3,1,178,0,0,0,6,1,3,0
True,26729875,7999.995,799.9995,4989.955,2.6216815,-0.19465813,0.81027126,-0.22494316,-0.26477545,56.88719,0.013378013,0.05195872,0.002262462,1.9601821,-0.023356903,0.017925374,0.26062292,0.20550293,0.31837752,0.24945866,-0.00022462997,-0.00021312074,0.041592333,0.05843826,168.62552,168.37898,168.47607,168.61786,0,0,0,0,0,0,0,0,0,0,0,0,0.09880611,0.06665804,0.03640669,0.07305958,0.09880637,0.066658385,0.055275396,0.09355604,-0.000460729,-0.0061220527,0.0052385926,-0.00083623827,61,5,205,1,6,719.58624,13.462515,-227.74168,56.888252,174486.7,333.963,196.93132,196.93144,197.5148,197.5148,23.43179,1,16077.699,129.31252,130.08295,5.6080155,422.76666,3,1,145,0,0,0,6,1,2,0
True,26729937,7999.995,799.9995,4955.026,2.7044356,-0.6948364,0.24918532,-0.25582695,-0.2609824,56.888245,0.017499039,0.059889484,-0.004075541,1.9640862,-0.022246517,0.017688528,0.25932443,0.20044264,0.29922596,0.23127238,0.00019364677,0.0003759771,0.018260695,0.028458815,168.65054,168.37051,168.00882,167.94098,0,0,0,0,0,0,0,0,0,0,0,0,0.10295159,0.06935062,0.045346346,0.080188066,0.10295177,0.06935164,0.04888501,0.085088365,-0.0005940944,-0.0066417903,0.0035504848,-0.0024392605,61,5,205,1,6,723.24396,13.533955,-229.23347,56.889416,60444.33,116.475914,196.89024,196.86847,197.46045,197.46045,23.76772,1,16081.658,129.31252,130.08295,5.67746,422.83612,3,1,63,0,0,0,6,1,1,0
True,26730000,7999.995,799.9995,4963.7153,2.920863,-0.49586573,-0.59244055,-0.2850399,-0.23083282,56.821384,0.013164781,0.064994894,0.0013551838,1.9676032,-0.02144066,0.01753251,0.28056812,0.22070077,0.29790953,0.22635107,0.0007309386,0.001001618,-0.01460678,-0.018946547,168.48254,168.17957,167.21898,166.79755,0,0,0,0,0,0,0,0,0,0,0,0,0.09190849,0.057031106,0.05249076,0.08583029,0.091911405,0.0570399,0.05448521,0.08789659,0.001587823,-0.0045610964,0.0034344494,-0.0028730482,61,5,205,1,6,726.16473,13.588787,-230.43556,56.822563,-28376.422,-54.646873,196.86035,196.82068,197.41579,197.41579,11.046277,1,16084.822,129.31252,130.08295,5.7330155,422.89166,3,1,0,0,0,0,6,1,0,0
True,26730078,7999.995,799.9995,4950.1323,2.967414,0.6482085,-1.2141998,-0.32739067,-0.16093314,56.701157,-0.01473417,0.05249076,-0.0055008167,1.9727349,-0.021711268,0.017413067,0.3281642,0.26643908,0.32172343,0.24774073,0.0008257957,0.0006783687,-0.0075808824,-0.009274148,168.14299,167.89015,167.01033,166.71602,0,0,0,0,0,0,0,0,0,0,0,0,0.05670274,0.024891771,0.059907567,0.093703836,0.056708753,0.024901014,0.060385317,0.09416166,0.0064763725,0.00013664365,0.0055335164,-0.0009876639,61,5,205,1,6,730.5312,13.673497,-232.25174,56.70233,-28269.645,-54.54861,196.81487,196.74878,197.35413,197.35413,-4.8686237,1,16089.56,129.31252,130.08295,5.816349,422.975,3,1,0,0,0,0,6,0,252,0
True,26730125,7999.995,799.9995,4949.2324,2.5741436,0.50787234,-1.292983,-0.30856705,-0.14446843,56.62188,0.013626632,0.016876027,-0.02146693,1.9746914,-0.021797517,0.016692985,0.2938893,0.24020942,0.3260211,0.25922385,0.0011639835,0.00068390707,-0.004446003,-0.006081981,167.78998,167.7005,166.7129,166.5925,0,0,0,0,0,0,0,0,0,0,0,0,0.031404324,0.00387945,0.04636609,0.08177963,0.03142589,0.003939272,0.046578765,0.08200547,0.0029560328,-0.002557382,0.0059123337,2.451241E-05,61,5,205,1,6,733.433,13.733818,-233.47011,56.622906,-28289.867,-54.567234,196.7741,196.69316,197.31538,197.31538,-8.396809,1,16092.71,129.31252,130.08295,5.8719044,423.03055,3,1,0,0,0,0,6,-1,250,0
True,26730203,7999.995,799.9995,4939.0117,1.3759803,-1.4016049,-1.3703572,-0.22744751,-0.18600005,56.528408,0.03425111,-0.025890453,-0.04020961,1.9742912,-0.019767523,0.014378251,0.2249145,0.19890478,0.26004544,0.22305115,0.0012121343,0.00061596994,-0.008996049,-0.011100855,167.38222,167.49297,166.20967,166.28204,0,0,0,0,0,0,0,0,0,0,0,0,-0.016065616,-0.04325466,0.020342661,0.055476937,0.016111279,0.043259043,0.02224304,0.05657667,-0.004128307,-0.0067997426,9.693205E-05,-0.0031639189,61,5,205,1,6,737.05225,13.804284,-234.99684,56.529167,-28166.033,-54.453087,196.70406,196.61696,197.25102,197.25102,-10.118074,1,16096.641,129.31252,130.08295,5.941349,423.1,3,1,0,0,0,0,6,-2,246,0
True,26730250,7999.995,799.9995,4930.91,0.15183106,-2.0202346,-1.3243446,-0.123909,-0.22814667,56.453827,0.021562973,-0.06404588,-0.034415953,1.9718219,-0.018121008,0.012353407,0.21123292,0.2154117,0.22011451,0.21601835,0.0011229998,0.000268397,-0.008881085,-0.010398113,167.08301,167.36974,165.91417,166.19295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612157,-0.0927894,-0.007595918,0.027333332,0.061226,0.092789784,0.0116863875,0.029244347,-0.0055335313,-0.005104333,-0.003422767,-0.003783822,61,5,205,1,6,739.94336,13.851551,-236.21678,56.454422,-28074.729,-54.36876,196.64873,196.56982,197.18903,197.18903,-10.637828,1,16099.78,129.31252,130.08295,5.9969044,423.15555,3,1,0,0,0,0,6,-2,243,0
True,26730328,7999.995,799.9995,4925.03,-1.5222108,-1.1745272,-1.4029933,0.09070587,-0.22394964,56.35841,0.0112660425,-0.12304108,-0.039341226,1.9652188,-0.016958617,0.010028513,0.22546974,0.25973067,0.22095405,0.26339,0.001176172,0.0003105206,-0.0067335353,-0.007994919,166.66916,167.2386,165.55882,166.12038,0,0,0,0,0,0,0,0,0,0,0,0,-0.09240523,-0.12911798,-0.061294936,-0.027348332,0.09241272,0.12911835,0.06166368,0.028492982,-0.0040712804,-0.00055237114,-0.0033487678,0.00039173663,61,5,205,1,6,743.5543,13.903766,-237.73329,56.358925,-28013.781,-54.312397,196.59239,196.5317,197.11598,197.11598,-10.8913965,1,16103.699,129.31252,130.08295,6.066349,423.225,3,1,0,0,0,0,6,-2,238,0
True,26730375,7999.995,799.9995,4919.0474,-3.0557344,-0.4498275,-1.2049454,0.30578613,-0.19179901,56.28074,0.010539846,-0.14837028,-0.05021931,1.9574939,-0.016373923,0.007598136,0.22898796,0.28857094,0.22481437,0.30142957,0.001143639,0.0006220449,-0.00703009,-0.0071666227,166.37549,167.07297,165.26526,165.97395,0,0,0,0,0,0,0,0,0,0,0,0,-0.10812699,-0.14855088,-0.10628372,-0.07684431,0.10813304,0.14855218,0.10651597,0.07717778,-0.0037099272,0.002409786,-0.0030084997,0.0037447214,61,5,205,1,6,746.44293,13.9443445,-238.93454,56.281895,-27948.064,-54.251553,196.5522,196.51208,197.06787,197.06787,-10.967963,1,16106.828,129.31252,130.08295,6.1219044,423.28055,3,1,0,0,0,0,6,-2,235,0
True,26730453,7999.995,799.9995,4909.217,-4.5504904,-0.1791588,-1.219097,0.5379696,-0.15511967,56.18247,0.0070650782,-0.15131663,-0.041897032,1.9470098,-0.015627233,0.0044477917,0.22121973,0.3097712,0.20520097,0.31911272,0.0010308024,0.0006369697,-0.009256681,-0.0075397054,166.07872,166.79102,164.92047,165.69354,0,0,0,0,0,0,0,0,0,0,0,0,-0.12664789,-0.17278913,-0.14652495,-0.12518448,0.12665208,0.1727903,0.14681706,0.12541133,-0.004507795,0.004587248,-0.0047373176,0.005303398,61,5,205,1,6,750.056,13.995011,-240.41515,56.185257,-27841.494,-54.152725,196.5035,196.49597,197.01637,197.01637,-11.005318,1,16110.733,129.31252,130.08295,6.191349,423.35,3,1,0,0,0,0,6,-2,231,0
True,26730500,7999.995,799.9995,4878.217,-5.340669,-0.067549855,-2.4178853,0.6759529,-0.125687,55.996887,0.016893333,-0.1459675,-0.02998071,1.938718,-0.01511714,0.0025737262,0.21508627,0.31903493,0.19034606,0.32428238,-0.22421534,-0.09647096,-0.048104253,-0.02589395,160.45438,164.37982,163.5182,164.76958,0,0,0,0,0,0,0,0,0,0,0,0,-0.13928185,-0.18991561,-0.16977862,-0.15293254,0.26395446,0.21301311,0.17646189,0.15510918,-0.0051377565,0.005538717,-0.0060466975,0.0057590753,61,5,205,1,6,752.9475,14.035183,-241.57939,56.00111,-27540.89,-53.87296,196.46904,196.49042,196.97955,196.97955,-11.016597,1,16113.853,129.31252,130.08295,6.2469044,423.40555,3,1,0,40,0,0,6,-1,228,236
True,26730578,7999.995,799.9995,4813.084,-5.9543195,0.20536451,-5.6474547,0.8012676,0.0029650182,55.490307,0.02384282,-0.1460234,-0.017486293,1.9287763,-0.013238507,0.0012837703,0.23410293,0.35312396,0.16082595,0.30478308,-0.32550836,-0.11687179,-0.0959448,-0.040262815,157.52257,162.64735,160.96974,162.97934,0,0,0,0,0,0,0,0,0,0,0,0,-0.16280451,-0.22516932,-0.18979394,-0.17760363,0.36395192,0.2536932,0.21266675,0.18211025,-0.0031845719,0.009039968,-0.008648738,0.0040403157,61,5,205,1,6,756.5479,14.08564,-243.00119,55.496094,-26824.898,-53.200405,196.48462,196.50465,196.93744,196.93744,-11.0221,1,16117.725,129.31252,130.08295,6.316349,423.475,3,1,0,50,0,0,6,-1,224,231
True,26730625,7999.995,799.9995,4760.2363,-6.5287685,0.54084265,-6.975036,0.8977871,0.089927234,55.045513,0.011937284,-0.16116075,-0.01325809,1.9201369,-0.012430241,0.00036104998,0.24419406,0.37756073,0.14603412,0.30166674,-0.46329,-0.16688058,-0.12412824,-0.04525113,152.83606,160.47682,159.03581,161.63535,0,0,0,0,0,0,0,0,0,0,0,0,-0.17234683,-0.23819742,-0.21140334,-0.20639564,0.49430865,0.2908387,0.24515137,0.21129796,-0.0021481216,0.011549845,-0.00995256,0.0037656277,61,5,205,1,6,759.41156,14.1276865,-244.10814,55.052906,-26270.629,-52.67359,196.50781,196.52776,196.90816,196.90816,-11.023762,1,16120.798,129.31252,130.08295,6.3719044,423.53055,3,1,0,60,0,0,6,-1,222,226
True,26730703,7999.995,799.9995,4687.859,-6.514923,0.08467871,-7.7904024,1.0626602,0.13511303,54.462177,0.015121035,-0.16002032,0.020913389,1.90896,-0.011463394,0.0008063618,0.2224667,0.35991782,0.12608276,0.28107688,-0.82974744,-0.19416116,-0.17558633,-0.056898728,143.34682,158.16081,156.22559,159.66458,0,0,0,0,0,0,0,0,0,0,0,0,-0.18849842,-0.2518234,-0.24197543,-0.23676458,0.8508892,0.3179836,0.29896933,0.24350551,-0.0043797195,0.00973776,-0.011711165,0.0019507408,61,5,205,1,6,762.96765,14.1815815,-245.45227,54.47271,-25517.86,-51.94914,196.59026,196.56367,196.87999,196.87999,-11.024572,1,16124.602,129.31252,130.08295,6.441349,423.6,3,1,0,59,0,0,6,-1,219,227
True,26730750,7999.995,799.9995,4640.4736,-5.9597535,-0.9643556,-7.696997,1.2266941,0.09339237,54.02793,0.021180611,-0.14948925,0.040096417,1.9002907,-0.010475387,0.0026823678,0.19209611,0.31413975,0.11409992,0.24915588,-0.8502824,-0.25706697,-0.20423824,-0.07181411,141.12477,155.523,154.38464,158.05736,0,0,0,0,0,0,0,0,0,0,0,0,-0.20345888,-0.26061818,-0.2714184,-0.26399314,0.87428576,0.36606726,0.33967808,0.27358663,-0.007499054,0.005035937,-0.012767389,-0.00086292624,61,5,205,1,6,765.7933,14.221349,-246.49881,54.04193,-25023.305,-51.46737,196.8886,196.59138,196.86568,196.86568,-11.024817,1,16127.614,129.31252,130.08295,6.4969044,423.65555,3,1,0,59,0,0,6,-1,218,227
True,26730828,7999.995,799.9995,4577.791,-5.1901236,-2.1939526,-7.4342737,1.3934336,0.012549013,53.50139,0.031358212,-0.12065715,0.03352541,1.8910627,-0.008304581,0.0056827115,0.17299458,0.2687305,0.10283133,0.20575005,-0.9181162,-0.28835455,-0.23341727,-0.0937578,141.65894,153.46414,152.29564,155.94287,0,0,0,0,0,0,0,0,0,0,0,0,-0.22088414,-0.27883253,-0.2949424,-0.28321224,0.94431305,0.40111834,0.37613115,0.29832816,-0.009460956,0.0003719926,-0.013760656,-0.0046889186,61,5,205,1,6,769.3022,14.260241,-247.77597,53.519524,-24386.182,-50.83967,197.26399,196.63428,196.85718,196.85718,-11.024937,1,16131.349,129.31252,130.08295,6.566349,423.725,3,1,0,59,0,0,6,0,216,227
True,26730875,7999.995,799.9995,4544.017,-5.226577,-2.1346142,-7.764866,1.4559994,-0.010845572,53.04536,0.032471765,-0.1157367,-0.009919925,1.8844452,-0.006577921,0.0062237047,0.18464634,0.27327704,0.106574506,0.20540147,-0.7386417,-0.25581142,-0.23000024,-0.0792799,141.50534,152.80762,151.19232,154.99945,0,0,0,0,0,0,0,0,0,0,0,0,-0.21482195,-0.27490494,-0.30698347,-0.30493686,0.7692464,0.3755159,0.38358697,0.31507427,-0.008264214,0.0008389652,-0.013430715,-0.004719645,61,5,205,1,6,772.0891,14.282373,-248.77321,53.06534,-24018.482,-50.47367,197.58206,196.67157,196.85616,196.85616,-11.024973,1,16134.309,129.31252,130.08295,6.6219044,423.78055,3,1,0,59,0,0,6,0,215,227
